ImageId,BuildingId,PolygonWKT_Pix,PolygonWKT_Geo
AOI_2_Vegas_img1265,28,"POLYGON ((40.28 195.53 0,39.91 143.69 0,0.0 143.88 0,0.0 195.71 0,40.28 195.53 0))","POLYGON ((-115.272308832999954 36.189194779000047 0,-115.272417599930051 36.189194274709926 0,-115.272417599930051 36.189334230331717 0,-115.272309830999973 36.189334730000041 0,-115.272308832999954 36.189194779000047 0))"
AOI_2_Vegas_img1265,29,"POLYGON ((19.41 289.05 0,36.53 288.76 0,35.85 263.01 0,0.0 263.63 0,0.0 314.79 0,37.21 314.14 0,36.64 292.73 0,19.52 293.03 0,19.41 289.05 0))","POLYGON ((-115.272365187999981 36.188942252000061 0,-115.27236490199999 36.188931515000036 0,-115.272318672999972 36.18893231800007 0,-115.272317131999955 36.18887451300003 0,-115.272417599930051 36.188872769546151 0,-115.272417599930051 36.189010899797999 0,-115.272320810999986 36.189012579000064 0,-115.272318957999971 36.188943054000049 0,-115.272365187999981 36.188942252000061 0))"
AOI_2_Vegas_img1265,30,"POLYGON ((243.65 320.46 0,243.65 293.86 0,259.28 293.86 0,259.28 269.3 0,189.56 269.3 0,189.56 320.46 0,243.65 320.46 0))","POLYGON ((-115.271759743999951 36.188857470000073 0,-115.27190577499999 36.188857470000073 0,-115.27190577499999 36.188995584000054 0,-115.271717532999958 36.188995584000054 0,-115.271717532999958 36.188929289000043 0,-115.271759743999951 36.188929289000043 0,-115.271759743999951 36.188857470000073 0))"
AOI_2_Vegas_img1265,31,"POLYGON ((244.5 215.08 0,192.52 215.08 0,192.52 254.98 0,244.5 254.98 0,244.5 215.08 0))","POLYGON ((-115.271757462999972 36.189141985000049 0,-115.271757462999972 36.18903425600007 0,-115.271897788999979 36.18903425600007 0,-115.271897788999979 36.189141985000049 0,-115.271757462999972 36.189141985000049 0))"
AOI_2_Vegas_img1265,32,"POLYGON ((353.51 212.35 0,293.51 212.35 0,280.83 212.35 0,280.83 230.77 0,293.51 230.77 0,293.51 264.87 0,353.51 264.87 0,353.51 212.35 0))","POLYGON ((-115.27146312 36.189149351000026 0,-115.27146312 36.189007554000057 0,-115.271625121999989 36.189007554000057 0,-115.271625121999989 36.189099630000044 0,-115.271659347999957 36.189099630000044 0,-115.271659347999957 36.189149351000026 0,-115.271625121999989 36.189149351000026 0,-115.27146312 36.189149351000026 0))"
AOI_2_Vegas_img1265,33,"POLYGON ((349.4 268.49 0,295.82 269.89 0,296.47 286.01 0,287.84 286.24 0,288.86 311.59 0,358.98 309.75 0,358.03 286.06 0,350.11 286.27 0,349.4 268.49 0))","POLYGON ((-115.271474227999988 36.188997785000026 0,-115.271472292999988 36.188949776000072 0,-115.271450917999971 36.188950338000041 0,-115.271448340999939 36.188886379000053 0,-115.27163767199994 36.188881410000079 0,-115.27164043 36.188949856000079 0,-115.271617135999975 36.188950467000041 0,-115.27161889 36.18899398800005 0,-115.271474227999988 36.188997785000026 0))"
AOI_2_Vegas_img1265,34,"POLYGON ((565.58 270.96 0,552.81 270.89 0,552.85 265.26 0,498.89 264.99 0,498.44 322.27 0,530.16 322.43 0,530.27 307.04 0,554.21 307.16 0,554.27 298.86 0,565.37 298.91 0,565.58 270.96 0))","POLYGON ((-115.27089052499997 36.188991113000043 0,-115.27089110899999 36.188915637000036 0,-115.270921066999961 36.188915788000031 0,-115.27092124099994 36.188893361000055 0,-115.27098585899995 36.188893686000029 0,-115.270986180999955 36.188852127000075 0,-115.271071803999973 36.188852559000054 0,-115.271070605999967 36.189007235000076 0,-115.270924894999951 36.189006500000062 0,-115.270925012999953 36.188991287000079 0,-115.27089052499997 36.188991113000043 0))"
AOI_2_Vegas_img1265,35,"POLYGON ((548.67 198.47 0,483.51 199.17 0,484.38 251.82 0,561.26 251.0 0,560.73 218.93 0,549.01 219.06 0,548.67 198.47 0))","POLYGON ((-115.270936187999951 36.189186834000054 0,-115.270935275999989 36.189131245000056 0,-115.270903616999988 36.189131583000062 0,-115.270902195999952 36.189044998000043 0,-115.27110978099995 36.189042779000033 0,-115.27111211499999 36.189184953000051 0,-115.270936187999951 36.189186834000054 0))"
AOI_2_Vegas_img1265,36,"POLYGON ((501.26 156.54 0,508.44 156.54 0,508.44 137.78 0,447.6 137.78 0,447.6 150.91 0,442.17 150.91 0,442.17 169.1 0,447.6 169.1 0,447.6 188.59 0,501.26 188.59 0,501.26 156.54 0))","POLYGON ((-115.271064197999976 36.189300048000064 0,-115.271064197999976 36.189213497000026 0,-115.271209087999978 36.189213497000026 0,-115.271209087999978 36.189266133000046 0,-115.271223728999985 36.189266133000046 0,-115.271223728999985 36.189315241000031 0,-115.271209087999978 36.189315241000031 0,-115.271209087999978 36.189350690000026 0,-115.271044802999938 36.189350690000026 0,-115.271044802999938 36.189300048000064 0,-115.271064197999976 36.189300048000064 0))"
AOI_2_Vegas_img1265,37,"POLYGON ((600.04 133.02 0,556.78 133.9 0,557.18 146.48 0,550.4 146.62 0,551.68 187.74 0,608.66 186.58 0,608.08 168.0 0,601.13 168.14 0,600.04 133.02 0))","POLYGON ((-115.270797500999947 36.189363538000066 0,-115.270794538999951 36.189268721000076 0,-115.270775777999972 36.189269102000026 0,-115.27077421 36.189218929000049 0,-115.270928054999956 36.189215799000067 0,-115.27093152399999 36.189326838000056 0,-115.270913223999969 36.189327211000034 0,-115.270914283999957 36.189361162000068 0,-115.270797500999947 36.189363538000066 0))"
AOI_2_Vegas_img1265,38,"POLYGON ((278.65 142.2 0,216.11 140.69 0,214.42 186.19 0,276.97 187.7 0,278.65 142.2 0))","POLYGON ((-115.271665242999973 36.189338758000076 0,-115.271669785999961 36.189215912000066 0,-115.271838652999975 36.189219980000075 0,-115.271834110999976 36.189342826000029 0,-115.271665242999973 36.189338758000076 0))"
AOI_2_Vegas_img1265,39,"POLYGON ((203.86 138.79 0,204.01 138.79 0,204.01 137.03 0,175.38 137.03 0,175.38 138.79 0,175.38 141.72 0,139.63 141.72 0,139.63 186.31 0,162.56 186.31 0,162.56 195.4 0,203.86 195.4 0,203.86 138.79 0))","POLYGON ((-115.271867175999944 36.189347966000071 0,-115.271867175999944 36.189195120000079 0,-115.271978675999947 36.189195120000079 0,-115.271978675999947 36.18921965800007 0,-115.27204058699999 36.18921965800007 0,-115.27204058699999 36.189340048000076 0,-115.27194407 36.189340048000076 0,-115.27194407 36.189347966000071 0,-115.27194407 36.189352708000058 0,-115.271866775999968 36.189352708000058 0,-115.271866775999968 36.189347966000071 0,-115.271867175999944 36.189347966000071 0))"
AOI_2_Vegas_img1265,40,"POLYGON ((534.06 6.91 0,500.81 6.74 0,500.86 0.0 0,467.78 0.0 0,467.73 6.58 0,467.3 61.48 0,533.64 61.81 0,534.06 6.91 0))","POLYGON ((-115.270975628999963 36.18970403700007 0,-115.270976784999959 36.18955580800008 0,-115.271155884999985 36.189556716000027 0,-115.27115473 36.189704946000063 0,-115.271154591940189 36.189722699852204 0,-115.27106527441606 36.189722699852204 0,-115.271065415999942 36.189704492000033 0,-115.270975628999963 36.18970403700007 0))"
AOI_2_Vegas_img1265,41,"POLYGON ((431.1 60.45 0,431.1 57.27 0,456.74 57.27 0,456.74 12.37 0,394.2 12.37 0,394.2 60.45 0,431.1 60.45 0))","POLYGON ((-115.27125361899999 36.189559478000035 0,-115.271353254999951 36.189559478000035 0,-115.271353254999951 36.189689305000059 0,-115.271184406999964 36.189689305000059 0,-115.271184406999964 36.189568072000043 0,-115.27125361899999 36.189568072000043 0,-115.27125361899999 36.189559478000035 0))"
AOI_2_Vegas_img1265,42,"POLYGON ((341.93 60.4 0,341.76 53.57 0,377.86 52.97 0,376.77 10.07 0,325.01 10.92 0,326.27 60.66 0,341.93 60.4 0))","POLYGON ((-115.271494390999976 36.189559622000047 0,-115.27153667499999 36.189558925000028 0,-115.271540070999947 36.189693218000059 0,-115.27140031499999 36.189695520000043 0,-115.271397386999979 36.189579679000076 0,-115.27149485699999 36.189578074000053 0,-115.271494390999976 36.189559622000047 0))"
AOI_2_Vegas_img1265,43,"POLYGON ((302.45 61.09 0,300.84 8.67 0,300.57 0.0 0,280.24 0.0 0,280.52 9.08 0,238.95 9.91 0,240.56 62.33 0,302.45 61.09 0))","POLYGON ((-115.271600990999957 36.189557759000024 0,-115.271768100999964 36.189554414000042 0,-115.271772447999979 36.189695936000078 0,-115.271660198999939 36.189698182000029 0,-115.271660951958566 36.189722699852204 0,-115.271606057244725 36.189722699852204 0,-115.271605337999972 36.189699279000024 0,-115.271600990999957 36.189557759000024 0))"
AOI_2_Vegas_img1265,44,"POLYGON ((39.84 102.13 0,28.58 102.0 0,28.79 89.74 0,0.0 89.43 0,0.0 132.03 0,39.33 132.45 0,39.84 102.13 0))","POLYGON ((-115.27231004 36.189446962000034 0,-115.272311401999957 36.189365076000058 0,-115.272417599930051 36.189366226760335 0,-115.272417599930051 36.189481247387619 0,-115.272339871999975 36.18948040500004 0,-115.27234042399999 36.189447291000079 0,-115.27231004 36.189446962000034 0))"
AOI_2_Vegas_img1265,45,"POLYGON ((479.52 315.06 0,479.52 321.2 0,488.82 321.2 0,488.82 315.06 0,479.52 315.06 0))","POLYGON ((-115.271122894999962 36.188872040000035 0,-115.27109779599999 36.188872040000035 0,-115.27109779599999 36.188855467000053 0,-115.271122894999962 36.188855467000053 0,-115.271122894999962 36.188872040000035 0))"
AOI_2_Vegas_img1265,46,"POLYGON ((313.01 138.75 0,284.85 139.15 0,285.9 187.18 0,349.18 186.27 0,348.2 141.88 0,313.09 142.38 0,313.01 138.75 0))","POLYGON ((-115.271572482999943 36.18934807800008 0,-115.271572267999943 36.189338276000058 0,-115.27147746199995 36.189339634000078 0,-115.271474825999974 36.18921976300004 0,-115.27164566499999 36.189217315000064 0,-115.27164851699996 36.189346989000057 0,-115.271572482999943 36.18934807800008 0))"
AOI_2_Vegas_img1265,47,"POLYGON ((0.0 202.94 0,0.0 254.85 0,36.61 254.42 0,35.66 202.51 0,0.0 202.94 0))","POLYGON ((-115.272417599930051 36.18917476795027 0,-115.272321322999971 36.189175922000061 0,-115.272318743999961 36.189035778000061 0,-115.272417599930051 36.189034593036382 0,-115.272417599930051 36.18917476795027 0))"
AOI_2_Vegas_img1265,48,"POLYGON ((202.98 13.86 0,202.28 0.0 0,165.63 0.0 0,165.67 0.91 0,150.09 1.43 0,150.8 15.58 0,152.66 52.13 0,217.9 49.97 0,216.62 24.72 0,203.56 25.15 0,202.98 13.86 0))","POLYGON ((-115.27186954299998 36.189685288000078 0,-115.271867995999969 36.189654788000041 0,-115.271832733999986 36.189655953000056 0,-115.271829275999949 36.189587778000032 0,-115.272005425999964 36.189581958000076 0,-115.27201043 36.18968063300008 0,-115.272012368999981 36.189718841000058 0,-115.271970282999973 36.18972023200007 0,-115.271970408152043 36.189722699852204 0,-115.271871440617446 36.189722699852204 0,-115.27186954299998 36.189685288000078 0))"
AOI_2_Vegas_img1265,49,"POLYGON ((568.98 4.75 0,539.11 5.34 0,539.32 12.32 0,540.64 56.22 0,604.83 54.97 0,603.51 11.06 0,569.19 11.73 0,568.98 4.75 0))","POLYGON ((-115.270881348999978 36.189709872000037 0,-115.270880781999949 36.189691020000055 0,-115.27078813 36.189692835000074 0,-115.270784564999985 36.189574288000074 0,-115.27095787 36.189570893000052 0,-115.270961434999947 36.189689440000052 0,-115.270962001999976 36.189708292000034 0,-115.270881348999978 36.189709872000037 0))"
AOI_2_Vegas_img2636,1,"POLYGON ((39.92 632.11 0,3.95 635.27 0,5.94 650.0 0,87.39 650.0 0,85.77 636.44 0,40.98 639.95 0,39.92 632.11 0))","POLYGON ((-115.235454815999958 36.126591016000077 0,-115.235451958999988 36.126569846000052 0,-115.235331029999898 36.12657929900007 0,-115.235326644714377 36.126542699726251 0,-115.235546567897984 36.126542699726251 0,-115.235551932999954 36.126582468000038 0,-115.235454815999958 36.126591016000077 0))"
AOI_2_Vegas_img2636,2,"POLYGON ((150.33 648.1 0,147.73 629.53 0,131.31 631.03 0,133.92 649.6 0,150.33 648.1 0))","POLYGON ((-115.235156710999945 36.126547832000028 0,-115.235201024999981 36.126543780000077 0,-115.23520805 36.126593906000039 0,-115.23516373699999 36.126597959000037 0,-115.235156710999945 36.126547832000028 0))"
AOI_2_Vegas_img2636,3,"POLYGON ((203.75 650.0 0,267.65 650.0 0,263.15 610.63 0,230.63 613.05 0,233.44 637.73 0,208.78 639.57 0,209.62 646.9 0,203.45 647.36 0,203.75 650.0 0))","POLYGON ((-115.235012475198616 36.126542699726251 0,-115.23501328899999 36.12654983200008 0,-115.23499663299998 36.126551071000051 0,-115.234998892999954 36.126570869000034 0,-115.234932304999973 36.126575826000078 0,-115.234939907999944 36.126642461000074 0,-115.234852085999989 36.126648999000054 0,-115.234839956701677 36.126542699726251 0,-115.235012475198616 36.126542699726251 0))"
AOI_2_Vegas_img2636,4,"POLYGON ((227.09 609.42 0,225.77 601.12 0,211.6 602.59 0,212.92 610.89 0,227.09 609.42 0))","POLYGON ((-115.23494945499999 36.126652268000043 0,-115.234987715999978 36.126648290000048 0,-115.234991286999957 36.126670698000055 0,-115.234953025999971 36.126674675000061 0,-115.23494945499999 36.126652268000043 0))"
AOI_2_Vegas_img2636,5,"POLYGON ((476.39 560.27 0,427.1 560.27 0,427.1 569.51 0,400.69 569.51 0,400.69 605.06 0,427.98 605.06 0,427.98 611.46 0,412.13 611.46 0,412.13 642.03 0,427.98 642.03 0,483.44 642.03 0,483.44 605.06 0,484.32 605.06 0,484.32 569.51 0,476.39 569.51 0,476.39 560.27 0))","POLYGON ((-115.23427633599999 36.126784981000071 0,-115.23427633599999 36.126760023000031 0,-115.234254944999975 36.126760023000031 0,-115.234254944999975 36.126664035000033 0,-115.234257321999962 36.126664035000033 0,-115.234257321999962 36.126564206000069 0,-115.23440706 36.126564206000069 0,-115.234449841999947 36.126564206000069 0,-115.234449841999947 36.126646756000071 0,-115.23440706 36.126646756000071 0,-115.23440706 36.126664035000033 0,-115.23448074099997 36.126664035000033 0,-115.23448074099997 36.126760023000031 0,-115.234409436999954 36.126760023000031 0,-115.234409436999954 36.126784981000071 0,-115.23427633599999 36.126784981000071 0))"
AOI_2_Vegas_img2636,6,"POLYGON ((49.14 533.51 0,0.0 538.14 0,0.0 556.74 0,7.18 606.38 0,40.59 603.23 0,42.46 613.05 0,60.32 610.83 0,60.6 612.78 0,76.57 611.27 0,98.32 609.22 0,95.28 588.17 0,73.53 590.22 0,67.63 549.4 0,51.66 550.9 0,49.14 533.51 0))","POLYGON ((-115.235429917999966 36.126857225000037 0,-115.235423128999969 36.12681026100006 0,-115.235379996999939 36.126814327000034 0,-115.235364065999988 36.126704115000052 0,-115.23530534 36.126709653000034 0,-115.235297122999953 36.126652798000066 0,-115.235355847999983 36.126647261000073 0,-115.23539898 36.126643193000064 0,-115.235399740999981 36.126648451000051 0,-115.23544794899999 36.126642461000074 0,-115.235452998999961 36.126668979000044 0,-115.235543225999947 36.126660470000047 0,-115.235562599856578 36.126794506887521 0,-115.235562599856578 36.12684471215816 0,-115.235429917999966 36.126857225000037 0))"
AOI_2_Vegas_img2636,7,"POLYGON ((199.82 514.4 0,156.92 533.51 0,143.47 539.5 0,176.71 588.17 0,190.15 582.18 0,200.92 597.94 0,243.82 578.83 0,252.34 575.03 0,227.33 538.39 0,218.8 542.19 0,199.82 514.4 0))","POLYGON ((-115.235023095999964 36.126908829000058 0,-115.234971847999986 36.126833779000037 0,-115.234948821999978 36.126844037000069 0,-115.234881271999939 36.126745114000073 0,-115.234904297999947 36.126734856000041 0,-115.235020124999949 36.126683256000035 0,-115.235049190999973 36.126725822000026 0,-115.23508548699999 36.126709653000034 0,-115.235175218999984 36.126841060000061 0,-115.235138922999965 36.126857230000041 0,-115.235023095999964 36.126908829000058 0))"
AOI_2_Vegas_img2636,8,"POLYGON ((400.69 535.38 0,400.69 524.72 0,447.34 524.72 0,447.34 494.14 0,459.67 494.14 0,459.67 467.83 0,447.34 467.83 0,381.32 467.83 0,381.32 497.7 0,371.64 497.7 0,371.64 535.38 0,400.69 535.38 0))","POLYGON ((-115.23448074099997 36.126852172000042 0,-115.234559174999958 36.126852172000042 0,-115.234559174999958 36.126953920000062 0,-115.23453303 36.126953920000062 0,-115.23453303 36.127034551000065 0,-115.23435477 36.127034551000065 0,-115.23432149599995 36.127034551000065 0,-115.23432149599995 36.126963519000071 0,-115.23435477 36.126963519000071 0,-115.23435477 36.12688096800008 0,-115.23448074099997 36.12688096800008 0,-115.23448074099997 36.126852172000042 0))"
AOI_2_Vegas_img2636,9,"POLYGON ((8.33 390.85 0,0.0 390.75 0,0.0 434.06 0,7.54 434.15 0,8.33 390.85 0))","POLYGON ((-115.235540103999938 36.127242402000036 0,-115.235542242999941 36.127125488000047 0,-115.235562599856578 36.127125731037658 0,-115.235562599856578 36.127242670463239 0,-115.235540103999938 36.127242402000036 0))"
AOI_2_Vegas_img2636,10,"POLYGON ((122.51 398.14 0,110.58 397.62 0,112.65 366.53 0,39.94 363.38 0,37.38 401.94 0,36.7 412.23 0,80.77 414.14 0,80.25 422.0 0,108.88 423.24 0,120.81 423.76 0,122.51 398.14 0))","POLYGON ((-115.23523181 36.127222724000035 0,-115.23523640799999 36.127153557000042 0,-115.235268631999986 36.127154954000048 0,-115.23534591899994 36.127158306000069 0,-115.235344508999958 36.127179531000024 0,-115.235463515999982 36.127184692000071 0,-115.23546167 36.127212454000073 0,-115.235454748999985 36.127316571000051 0,-115.235258453999961 36.12730805800004 0,-115.235264032999964 36.12722412100004 0,-115.23523181 36.127222724000035 0))"
AOI_2_Vegas_img2636,11,"POLYGON ((449.1 354.07 0,432.38 354.07 0,432.38 366.87 0,410.37 366.87 0,410.37 401.71 0,403.33 401.71 0,403.33 437.97 0,471.99 437.97 0,471.99 433.7 0,484.32 433.7 0,484.32 406.69 0,473.75 406.69 0,473.75 366.87 0,449.1 366.87 0,449.1 354.07 0))","POLYGON ((-115.23435001699994 36.127341713000078 0,-115.23435001699994 36.127307157000075 0,-115.234283465999965 36.127307157000075 0,-115.234283465999965 36.12719965000008 0,-115.234254944999975 36.12719965000008 0,-115.234254944999975 36.12712669900003 0,-115.234288219999897 36.12712669900003 0,-115.234288219999897 36.127115181000079 0,-115.23447361 36.127115181000079 0,-115.23447361 36.127213089000065 0,-115.234454595999978 36.127213089000065 0,-115.234454595999978 36.127307157000075 0,-115.234395175999964 36.127307157000075 0,-115.234395175999964 36.127341713000078 0,-115.23435001699994 36.127341713000078 0))"
AOI_2_Vegas_img2636,12,"POLYGON ((254.73 339.44 0,195.31 339.02 0,195.1 358.22 0,159.38 357.96 0,159.06 387.4 0,194.77 387.66 0,254.19 388.09 0,254.73 339.44 0))","POLYGON ((-115.234874838999986 36.127381201000048 0,-115.234876283999938 36.127249863000031 0,-115.235036717999947 36.127251016000059 0,-115.23513313899997 36.127251708000074 0,-115.235132263999958 36.127331200000071 0,-115.23503584299999 36.127330508000057 0,-115.23503527299999 36.127382352000041 0,-115.234874838999986 36.127381201000048 0))"
AOI_2_Vegas_img2636,13,"POLYGON ((530.84 253.72 0,516.49 242.43 0,497.26 258.38 0,494.27 256.03 0,487.79 261.4 0,490.78 263.75 0,484.1 269.29 0,498.45 280.58 0,530.84 253.72 0))","POLYGON ((-115.234129328999984 36.127612654000075 0,-115.234216796999988 36.127540129000067 0,-115.234255536999967 36.127570611000067 0,-115.234237489999899 36.127585575000069 0,-115.234245553999983 36.127591920000043 0,-115.234228065999957 36.127606420000063 0,-115.234220000999983 36.127600075000032 0,-115.234168068999963 36.127643135000028 0,-115.234129328999984 36.127612654000075 0))"
AOI_2_Vegas_img2636,14,"POLYGON ((195.38 238.13 0,162.3 237.06 0,160.9 264.99 0,193.99 266.07 0,195.38 238.13 0))","POLYGON ((-115.235035072999949 36.127654736000068 0,-115.23503883799998 36.127579319000063 0,-115.235128166999971 36.127582229000041 0,-115.235124402999986 36.127657646000046 0,-115.235035072999949 36.127654736000068 0))"
AOI_2_Vegas_img2636,15,"POLYGON ((257.38 237.97 0,198.21 235.78 0,195.83 277.59 0,255.0 279.78 0,257.38 237.97 0))","POLYGON ((-115.234867684999983 36.127655177000065 0,-115.23487410199999 36.127542295000069 0,-115.235033846999954 36.127548220000051 0,-115.235027428999956 36.127661101000058 0,-115.234867684999983 36.127655177000065 0))"
AOI_2_Vegas_img2636,16,"POLYGON ((125.3 198.72 0,81.68 197.81 0,81.52 202.75 0,38.97 201.86 0,37.28 254.26 0,112.12 255.83 0,113.24 221.04 0,124.58 221.28 0,125.14 203.67 0,125.3 198.72 0))","POLYGON ((-115.23522428 36.127761149000037 0,-115.235224708999965 36.127747792000036 0,-115.235226237999939 36.127700238000045 0,-115.23525686 36.127700881000067 0,-115.235259879999902 36.127606964000051 0,-115.235461940999983 36.127611203000072 0,-115.235457391999944 36.127752673000032 0,-115.235342503999959 36.127750263000053 0,-115.235342073999959 36.127763619000063 0,-115.23522428 36.127761149000037 0))"
AOI_2_Vegas_img2636,17,"POLYGON ((441.06 209.32 0,467.41 209.14 0,473.75 209.1 0,473.54 188.68 0,467.19 188.73 0,413.59 189.09 0,414.38 265.67 0,467.99 265.3 0,467.47 215.75 0,441.13 215.93 0,441.06 209.32 0))","POLYGON ((-115.234371745999965 36.127732546000061 0,-115.234371560999989 36.12771469300003 0,-115.23430042 36.127715174000059 0,-115.234299035999982 36.127581378000059 0,-115.234443778999946 36.127580402000035 0,-115.234445917999949 36.127787159000036 0,-115.234301175999974 36.127788136000049 0,-115.234284051999964 36.127788251000027 0,-115.234283481999967 36.127733142000068 0,-115.234300604999987 36.127733026000044 0,-115.234371745999965 36.127732546000061 0))"
AOI_2_Vegas_img2636,18,"POLYGON ((15.73 183.09 0,0.0 182.6 0,0.0 237.86 0,13.1 238.26 0,13.74 224.71 0,15.73 183.09 0))","POLYGON ((-115.235520138999959 36.127803355000026 0,-115.23552549 36.127690994000034 0,-115.235527232999971 36.127654388000053 0,-115.235562599856578 36.127655486586093 0,-115.235562599856578 36.127804673726573 0,-115.235520138999959 36.127803355000026 0))"
AOI_2_Vegas_img2636,19,"POLYGON ((80.08 101.44 0,67.53 99.31 0,66.26 104.21 0,78.8 106.34 0,80.08 101.44 0))","POLYGON ((-115.235346388999972 36.128023809000069 0,-115.23534983799999 36.128010579000033 0,-115.235383707999972 36.128016338000066 0,-115.235380258999953 36.128029569000034 0,-115.235346388999972 36.128023809000069 0))"
AOI_2_Vegas_img2636,20,"POLYGON ((412.53 95.24 0,383.22 95.24 0,383.22 100.99 0,383.22 106.54 0,383.22 131.07 0,390.08 131.07 0,390.08 165.2 0,453.73 165.2 0,453.73 106.54 0,453.73 100.99 0,412.53 100.99 0,412.53 95.24 0))","POLYGON ((-115.23444877 36.128040565000049 0,-115.23444877 36.128025015000048 0,-115.234337535999941 36.128025015000048 0,-115.234337535999941 36.128010042000028 0,-115.234337535999941 36.127851663000058 0,-115.234509377999984 36.127851663000058 0,-115.234509377999984 36.127943810000033 0,-115.234527917999969 36.127943810000033 0,-115.234527917999969 36.128010042000028 0,-115.234527917999969 36.128025015000048 0,-115.234527917999969 36.128040565000049 0,-115.23444877 36.128040565000049 0))"
AOI_2_Vegas_img2636,21,"POLYGON ((48.21 93.37 0,36.77 92.65 0,35.94 101.37 0,47.38 102.08 0,48.21 93.37 0))","POLYGON ((-115.23543243099999 36.12804561400003 0,-115.23543467199994 36.128022089000069 0,-115.23546557 36.128024009000058 0,-115.23546333 36.128047534000075 0,-115.23543243099999 36.12804561400003 0))"
AOI_2_Vegas_img2636,22,"POLYGON ((238.67 52.1 0,214.06 47.91 0,210.98 59.72 0,174.36 53.48 0,162.69 98.09 0,199.31 104.34 0,202.37 92.66 0,226.97 96.86 0,235.59 63.92 0,238.67 52.1 0))","POLYGON ((-115.234918180999955 36.128157017000035 0,-115.23492652 36.128125117000025 0,-115.234949767999979 36.128036191000035 0,-115.23501621299999 36.128047523000077 0,-115.235024457999941 36.128015986000037 0,-115.235123328999975 36.128032848000032 0,-115.23509183699997 36.128153312000052 0,-115.23499296599999 36.128136449000067 0,-115.234984625999971 36.128168349000077 0,-115.234918180999955 36.128157017000035 0))"
AOI_2_Vegas_img2636,23,"POLYGON ((199.67 30.72 0,172.82 25.93 0,167.92 43.81 0,194.77 48.61 0,199.67 30.72 0))","POLYGON ((-115.235023503999969 36.128214743000058 0,-115.235036732999959 36.128166459000056 0,-115.235109225999963 36.128179417000069 0,-115.235095995999984 36.128227702000061 0,-115.235023503999969 36.128214743000058 0))"
AOI_2_Vegas_img2636,24,"POLYGON ((88.2 41.22 0,69.08 39.85 0,70.24 29.29 0,63.7 28.82 0,46.97 27.62 0,47.85 19.57 0,11.46 16.97 0,6.62 61.05 0,10.64 61.34 0,8.92 77.07 0,7.91 86.21 0,54.49 89.55 0,55.49 80.41 0,68.03 81.31 0,69.75 65.57 0,69.95 63.79 0,70.84 55.67 0,86.49 56.79 0,88.2 41.22 0))","POLYGON ((-115.235324467999988 36.128186415000073 0,-115.235329085999979 36.128144372000065 0,-115.235371323999971 36.128147399000056 0,-115.23537373299996 36.128125476000037 0,-115.23537426199999 36.128120652000064 0,-115.235378927999989 36.128078175000041 0,-115.235412764999978 36.128080600000033 0,-115.235415474999968 36.128055926000059 0,-115.23554123699995 36.128064937000033 0,-115.23553852699996 36.128089611000064 0,-115.235533861999954 36.128132088000029 0,-115.235544734999962 36.128132866000044 0,-115.235531662999961 36.128251890000058 0,-115.235433391999948 36.128244849000055 0,-115.235435777999953 36.128223121000076 0,-115.235390605999953 36.128219885000078 0,-115.235372956999981 36.128218620000041 0,-115.235376086999963 36.128190114000063 0,-115.235324467999988 36.128186415000073 0))"
AOI_2_Vegas_img2636,25,"POLYGON ((461.54 -0.0 0,410.31 -0.0 0,411.47 67.51 0,444.73 67.13 0,444.22 37.2 0,462.18 37.0 0,476.07 36.85 0,475.63 11.69 0,461.75 11.85 0,461.54 -0.0 0))","POLYGON ((-115.234316436614833 36.12829769972975 0,-115.23431588699998 36.128265714000065 0,-115.23427839 36.128266134000057 0,-115.234277221999946 36.128198212000029 0,-115.23431471899994 36.128197792000037 0,-115.234363205999955 36.128197248000049 0,-115.234361815999989 36.128116443000067 0,-115.234451621999938 36.128115435000041 0,-115.234454755977183 36.12829769972975 0,-115.234316436614833 36.12829769972975 0))"
AOI_2_Vegas_img2636,26,"POLYGON ((250.66 -0.0 0,182.64 -0.0 0,181.37 11.3 0,188.78 11.85 0,248.83 16.26 0,250.66 -0.0 0))","POLYGON ((-115.234885819921431 36.12829769972975 0,-115.23489076 36.128253810000047 0,-115.2350529 36.128265716000044 0,-115.235072893999984 36.128267184000038 0,-115.235069459527253 36.12829769972975 0,-115.234885819921431 36.12829769972975 0))"
AOI_2_Vegas_img2636,27,"POLYGON ((38.54 -0.0 0,9.1 -0.0 0,8.59 4.5 0,37.78 6.69 0,38.54 -0.0 0))","POLYGON ((-115.235458535273182 36.12829769972975 0,-115.235460602999979 36.128279649000035 0,-115.235539413999959 36.128285538000057 0,-115.235538020653848 36.12829769972975 0,-115.235458535273182 36.12829769972975 0))"
AOI_2_Vegas_img5184,1,"POLYGON ((159.54 286.18 0,78.34 285.65 0,77.89 330.26 0,159.09 330.79 0,159.54 286.18 0))","POLYGON ((-115.178971833999981 36.160870005000049 0,-115.178973046999943 36.160749561000046 0,-115.17919230699999 36.160751 0,-115.179191092999986 36.160871445000055 0,-115.178971833999981 36.160870005000049 0))"
